id;author;content;people;hashtags
393380630563532800;Greenpeace_PL;"PE uznał oskarżenia wobec #Arctic30 za nieadekwatne i będące zagrożeniem dla wolności słowa i demokracji   http://europarl.europa.eu/news/pl/news-room/content/20131018IPR22650/html/Charges-against-the-Arctic-30-are-disproportionate-says-Parliament… #1z30;Greenpeace_PL,hashtag;Arctic30,1z30
393295036017672192;Greenpeace_PL;"Komisja Europejska #KE zaniepokojona przedłużającym się przetrzymaniem aktywistów w areszcie #1z30 #FreeTheArctic30 http://tnij.org/3cfa;Greenpeace_PL,hashtag;KE,1z30,FreeTheArctic30
392914919684706304;Greenpeace_PL;"@rozathun  W czasie głosowania #OCT23 prosimy o głos za rybami, nie za budową nowych jednostek.  #subsidies #EMFF;Greenpeace_PL,rozathun,hashtag;OCT23,subsidies,EMFF
388232649015164928;MSZ_RP;"O roli #MSZ ws.#Dominikana,aktywiście  @Greenpeace_PL ,1.Nagrodzie Solidarności mówił  @sikorskiradek  w  @faktypofaktach  http://faktypofaktach.tvn24.pl/greenpeace-wiedzial-na-co-sie-wazy-w-rosji-zapadaja-bardzo-twarde-wyroki,361638.html…;MSZ_RP,hashtag,Greenpeace_PL,sikorskiradek,faktypofaktach;MSZ,Dominikana
387996080165494784;MSZ_RP;"@sikorskiradek  w  @faktypofaktach : #MSZ nie ma mocy udzielenia immunitetu przed prawem poza granicami,ale możemy interweniować  @Greenpeace_PL;MSZ_RP,sikorskiradek,faktypofaktach,hashtag,Greenpeace_PL;MSZ
387169258003656704;hanutamatataa;"To jest coś strasznego co się w tej Rosji dzieje. Wolność dla Tomka #1z30  @Greenpeace_PL;hanutamatataa,hashtag,Greenpeace_PL;1z30
386381183371591680;MSZ_RP;"@sikorskiradek  w  @rmf_fm : Konsul  @PLinPetersburg  jednym z pierwszych,który udzielił pomocy zatrzymanemu w #Rosja działaczowi  @Greenpeace_PL .;MSZ_RP,sikorskiradek,rmf_fm,PLinPetersburg,hashtag,Greenpeace_PL;Rosja
384048111728877568;Rafal_Gorski;"Znam Tomka, porządny #Obywatel :) RT  @Greenpeace_PL : Tomek, jesteśmy z Ciebie bardzo dumni!;Rafal_Gorski,hashtag,Greenpeace_PL;Obywatel
377392008987295744;gp_sunrise;"Greenpeace crew: Tomasz Dziemianczuk, an activist from  @Greenpeace_PL  #SaveTheArctic;gp_sunrise,Greenpeace_PL,hashtag;SaveTheArctic
376320923441577984;andrzej_jozwik;"@Jarzabowo   @Greenpeace_PL  to fakt :-) #adoptujpszczole ważny jest ferment i inspiracja;andrzej_jozwik,Jarzabowo,Greenpeace_PL,hashtag;adoptujpszczole
375270936091451393;Greenpeace_PL;"Rewolucja Energetyczna zaczyna się od innowacji: http://greenpeacechallenge.jovoto.com;Greenpeace_PL;
372650571594866688;Greenpeace_PL;"Trwa protest w rafinerii przeciwko planom wydobycia ropy w Arktyce przez Shell. Zatrzymano 8 osób UratujArktyke.pl;Greenpeace_PL;
372648702860480512;Greenpeace_PL;"35 aktywistów dostało się na teren rafinerii Shella w Danii. To protest przeciwko planom wydobycia ropy w Arktyce.;Greenpeace_PL;
1175139522641838081;DanJanDob;"Ile dostaliście, aby się tym nie interesować?;DanJanDob,Greenpeace_PL;
1175108255259009024;DominikKucinsk;"Czy w związku z informacjami ze dziesiątki tysięcy ton zanieczyszczeń było przez kilka miesiecy wywalanych bez jakiegokolwiek nadzoru  @Greenpeace_PL  przyzna że mamy do czynienia z bezprecedensowym skandalem czy dalej będą mowili że to tylko awaria?;DominikKucinsk,Greenpeace_PL;
1175060670133473280;exluzurpator;"Nie ma gorszych obłudników i hipokrytów niż  @Greenpeace_PL . Już bardziej wiarygodny byłby Hitler na trybunach Maccabi Tel Awiw, machający szalikiem. Won.;exluzurpator,Greenpeace_PL;
1175052860121374721;katarzyna_ts;"W ramach nakręcania histerii klimatycznej poprzez strajki dla klimatu  @Greenpeace_PL  wyprowadził dziś uczniów polskich szkół na ulice. Dlaczego  @MEN_GOV_PL   i kuratoria nie interweniują w tej sprawie? Kto zatrzyma to szaleństwo? Polecam uwadze  @Br_Nowak;katarzyna_ts,Greenpeace_PL,MEN_GOV_PL,Br_Nowak;
1175031615950639104;zelazna_logika;"Jak nie idzie to nie idzie.  @Greenpeace_PL  lata dzis na #mlodziezowystrajkklimatyczny a tu im Rafau wywozi syf do lasow na Mazurach. I znowu wstretni ludzie będą ich pytac, nie o to co by chcieli    Swoja droga, to sa dupy nie aktywisci, jak od 10 miesiecy nic nie wiedza;zelazna_logika,Greenpeace_PL,hashtag;mlodziezowystrajkklimatyczny
1175019735496450053;Greenpeace_PL;"Odrobina wnikliwości pozwoliłaby panu zauważyć, że to nie my organizowaliśmy te strajki. To młodzież sama się zorganizowała.;Greenpeace_PL,romanzs,kachno85;
1175016243360935937;PracowniaBystra;"Stało się. Dyrektorem #MagurskiParkNarodowy został myśliwy, pan Norbert Kieć. Ten wybór to kwintesencja ochrony przyrody w Polsce w wersji PiS-u.  Zły i antyprzyrodniczy wybór.  @PrzyrodaKarpat   @ClientEarth_PL   @Greenpeace_PL   @WWF_Polska   @EkoUnia   @IKarpaty   @oko_press   @DzikieZycie  ;PracowniaBystra,hashtag,PrzyrodaKarpat,ClientEarth_PL,Greenpeace_PL,WWF_Polska,EkoUnia,IKarpaty,oko_press,DzikieZycie,MinSrodowiska;MagurskiParkNarodowy
893406958941855744;Greenpeace_PL;"Halo  @WoodstockPoland  o 12 pod Dużą Sceną robimy Obraz Ludzi dla #puszczabialowieska  Widzimy się wszyscy!;Greenpeace_PL,WoodstockPoland,hashtag;puszczabialowieska
893394197855825921;Greenpeace_PL;"Czy nadleśniczy wycofa harwestery z #puszczabialowieska? Jako funkcjonariusz publiczny, musi działać zgodnie z postanowieniem Trybunału;Greenpeace_PL,hashtag;puszczabialowieska
893383279986049026;Greenpeace_PL;"PILNE: Aktywiści z Obozu dla Puszczy blokują wywóz drzew z #PuszczaBiałowieska Przypominamy: #TSUE zakazał usuwania drzew ponadstuletnich.;Greenpeace_PL,hashtag;PuszczaBiałowieska,TSUE
893116227446611968;Greenpeace_PL;"Oburzające tłumaczenie wycinki w #puszczabialowieska przez  @MinSrodowiska . Tych cięć nie można usprawiedliwić względami bezpieczeństwa!;Greenpeace_PL,hashtag,MinSrodowiska;puszczabialowieska
646247500182102016;Dariusz_Szwed;"Pierwsza szkolna #elektrownia na #słońce uruchomiona w  @slupskpl   dzięki współpracy  @Greenpeace_PL  i   @RobertBiedron  Brawo! #fotowoltaika;Dariusz_Szwed,hashtag,slupskpl,Greenpeace_PL,RobertBiedron;elektrownia,słońce,fotowoltaika
646238000217759744;Greenpeace_PL;"Elektrownia słoneczna na dachu ZSO nr 2 w #Słupsk.u już działa i produkuje energię dla szkoły! :);Greenpeace_PL,hashtag;Słupsk
646207616843153408;Greenpeace_PL;"Już za moment otwieramy pierwszą szkolną elektrownię słoneczną w Słupsku. #oze #Słupsk #solar;Greenpeace_PL,hashtag;oze,Słupsk,solar
646051950644097024;Greenpeace_PL;"Pozdrawiamy ze Słupska :) Jutro oddajemy do użytku elektrownię słoneczną, która będzie służyć II LO im. A. Mickiewicza.;Greenpeace_PL;
645942102220775424;Greenpeace_PL;"Jeśli nie chcemy jeść samych zbóż, to lepiej chrońmy #pszczoły  #AdoptujPszczołę tutaj: http://bit.ly/adoptuj32;Greenpeace_PL,hashtag;pszczoły,AdoptujPszczołę
645922506612850688;Greenpeace_PL;"Polecamy jutrzejszą debatę online: Miasto bez samochodu? 22.09 godz. 10.00  http://chronmyklimat.pl/debata;Greenpeace_PL;
486397132560420864;Greenpeace_PL;"Tak wyglądałaby Kancelaria  @PremierRP  gdyby stanęła na drodze kopalni odkrywkowej. #wegiel #energetyka;Greenpeace_PL,PremierRP,hashtag;wegiel,energetyka
486138538275405824;GlassIsLife_PL;"Stop plastikowym torbom!   @DrogidlaNatury   @zbrad111   @Greenpeace_PL   @Unicorne_MK   @kinobajka   @joanna2606   @_yvonne_83;GlassIsLife_PL,DrogidlaNatury,zbrad111,Greenpeace_PL,Unicorne_MK,kinobajka,joanna2606,_yvonne_83;
481724986118635520;BiznesAlert;"Muskat: Węgiel nie daje Polsce bezpieczeństwa http://bit.ly/1sEaLst  @Greenpeace_PL;BiznesAlert,Greenpeace_PL;
481701411689082880;Greenpeace_PL;"Polityka klimatyczna UE nie wpłynie na niezależność energetyczną.  http://csr.forbes.pl/polityka-klimatyczna-nie-wplynie-na-niezaleznosc-energetyczna,artykuly,178805,1,1.html… #eneregtyka #oze;Greenpeace_PL,hashtag;eneregtyka,oze
478843224128520192;Greenpeace_PL;"Badanie Ipsos: dla 70% Polaków bezpieczeństwo energetyczne to #OZE  @WysokieNapiecie   @Piotr_Wozniak   @AgatonKozinski;Greenpeace_PL,hashtag,WysokieNapiecie,piotr_wozniak,AgatonKozinski;OZE
478810370455650304;Greenpeace_PL;"Najwyższy czas, by kraje #V4 przestały blokować rozwój UE! Czas posłuchać głosu społeczeństwa! #EU2030  @premiertusk;Greenpeace_PL,hashtag,premiertusk;V4,EU2030
474868614055886848;Greenpeace_PL;"Hurra! Po 8 miesiącach bezprawnego aresztu w Rosji, nasz statek  @gp_sunrise  w końcu będzie wolny! #uratujarktyke;Greenpeace_PL,gp_sunrise,hashtag;uratujarktyke
474157705423495169;Greenpeace_PL;"@premiertusk   @PremierRP  - Prezydent #ObamaPL już wie, że prawdziwi liderzy wybierają #OZE. Czas poprzeć cele #EU2030;Greenpeace_PL,premiertusk,PremierRP,hashtag;ObamaPL,OZE,EU2030
471249140421505024;Greenpeace_PL;"Neptunowi prawie wypadł trójząb na widok dziury w ziemi  @gdansk   @Trojmiasto_pl  #lancuchludzi http://lancuchuchludzi.pl;Greenpeace_PL,gdansk,Trojmiasto_pl,hashtag;lancuchludzi
469076153794564096;Greenpeace_PL;"Piękna, elegancka, przyjazna ludziom i środowisku. Nowiutka elektrownia produkująca energię ze słońca, prawie gotowa.;Greenpeace_PL;
466213627784351744;Greenpeace_PL;"Tworzymy rój pszczelich bohaterek i bohaterów. Dołącz! Pobierz poradnik http://greenpeace.pl/projekt_pszczola…  i chroń #pszczoły :);Greenpeace_PL,hashtag;pszczoły
465184947364704257;Greenpeace_PL;"Warszawskie ulice należały dziś do pszczół #SaveTheBees #bees Jak pomóc pszczołom? http://greenpeace.pl/projekt_pszczola/…;Greenpeace_PL,hashtag;SaveTheBees,bees
749235387256700928;natematpl;". @Greenpeace_PL  wdarł się na #KongresPiS i przypomniał dziedzictwo Lecha Kaczyńskiego http://greenpeace.natemat.pl/184077,greenpeace-przypomnial-pis-dziedzictwo-lecha-kaczynskiego…;natematpl,Greenpeace_PL,hashtag;KongresPiS
743416059944968194;rochkowalski;"NA ŻYWO na #Periscope : Odpowiedź  @Greenpeace_PL  na komunikat Ministerstwa Środowiska #TOKFM;rochkowalski,hashtag,Greenpeace_PL;Periscope,TOKFM
727095250267856896;panoptykon;"Analizujemy ostatnie wycieki dot #TTIP. Mamy pewne obawy np. do art 48 #TTIPLeaks  @Greenpeace_PL;panoptykon,hashtag,Greenpeace_PL;TTIP,TTIPLeaks
727090379795910656;Greenpeace_PL;"Ujawnione przez  @GreenpeaceNL  tajne dokumenty #TTIP dostępne są tutaj: http://ttipleaks.org  #TTIPleaks #stopTTIP;Greenpeace_PL,GreenpeaceNL,hashtag;TTIP,TTIPleaks,stopTTIP
727086418900750337;Greenpeace_PL;"Dziś  @GreenpeaceNL  ujawnił tajne dokumenty umowy #TTIP http://ttip-leaks.org/#faq. Obawy się potwierdzają. #ttipleak;Greenpeace_PL,GreenpeaceNL,hashtag;TTIP,ttipleak
727039437658411008;Greenpeace_PL;"#TTIP i #CETA to cios w polskie rolnictwo i bezpieczeństwo żywności. Pokażmy sprzeciw: http://akcjademokracja.pl/wies;Greenpeace_PL,hashtag;TTIP,CETA
725681189697245184;Greenpeace_PL;"Zielona energia coraz tańsza. Kończy się lista wymówek blokujących rozwój #oze. http://gazetaprawna.pl/artykuly/939849,kleiber-zielona-energia-tanieje-wiec-bedzie-nas-stac-aby-walczyc-ze-zmianami-klimatu.html…;Greenpeace_PL,hashtag;oze
725611311254626304;Greenpeace_PL;"Reanimacja prosumenta była symboliczna ale problem rozwoju #oze jest jak najbardziej prawdziwy. Zobaczcie:;Greenpeace_PL,hashtag;oze
725260259133145088;Greenpeace_PL;"Reanimacja #prosument.a: „Więcej niż energia” apeluje o utrzymanie taryf gwarantowanych #OZE http://bit.ly/1SJDbf1;Greenpeace_PL,hashtag;prosument,OZE
725041641074114560;Greenpeace_PL;"30 lat po Czarnobylu zdecydowanie bardziej wolimy #oze od atomu! Na zdjęciu nasza wrocławska grupa wolontariuszy.;Greenpeace_PL,hashtag;oze
724567068218134529;Greenpeace_PL;"Dziś w  @rzeczpospolita  apel do @me_gov_pl i  @PremierRP  o utrzymanie taryf gwarantowanych dla prosumentów #OZE.;Greenpeace_PL,rzeczpospolita,PremierRP,hashtag;OZE
724550983569793024;Greenpeace_PL;"Martwe świerki są potrzebne Puszczy! http://snip.ly/z4ngu #PuszczaBialowieska #KochamPuszcze;Greenpeace_PL,hashtag;PuszczaBialowieska,KochamPuszcze
331705501521944577;Greenpeace_PL;"Stężenie CO2 w atmosferze osiągnęło 400 ppm (cząstek na milion), a nasze uzależnienie od paliw kopalnych rośnie.;Greenpeace_PL;
323762909912113153;Greenpeace_PL;"Arktyczna ekspedycja umieściła na biegunie północnym kapsułę z prawie 3mln podpisów w obronie Arktyki http://youtube.com/watch?v=dkefOuEA5ik&feature=youtu.be…;Greenpeace_PL;
321964134705020928;Greenpeace_PL;"Pszczoły giną, winne pestycydy http://greenpeace.pl/projekt_pszczola/…;Greenpeace_PL;
321641483130253315;Greenpeace_PL;"@PremierRP   @premiertusk  Tymczasem wsparcie dla współspalania węgla z biomasą jest u nas najwyższe na świecie. Lepiej uwolnić energię #OZE;Greenpeace_PL,PremierRP,premiertusk,hashtag;OZE
321554168005414912;Greenpeace_PL;"@jmiziolek  Wbrew zapowiedzi Premiera rząd nie zajmie się dziś ustawą o #OZE ale małym trójpakiem. Może warto zapytać Premiera: kiedy ustawa?;Greenpeace_PL,JMiziolek,hashtag;OZE
312233904935415809;Greenpeace_PL;"Czy UE uratuje pszczoły? Czekamy na decyzję w sprawie zakazu stosowania neonikotynoidów. http://bit.ly/16uldp9;Greenpeace_PL;
311395500211453952;Greenpeace_PL;"Zdjęcia z wybranych akcji Greenpeace w drugą rocznicę katastrofy w Fukushimie https://facebook.com/media/set/?set=a.10151371522288300.1073741826.7297163299&type=1… …;Greenpeace_PL;
309225854288928768;Greenpeace_PL;"Wstrząsające symulacja awarii w szwajcarskiej elektrowni jądrowej Mühleberg. Wersja 3D http://youtu.be/ZWh10Y3dHt0;Greenpeace_PL;
308696760484761601;Greenpeace_PL;"W pełni zgadzamy się z  @NaomiAKlein  "działania uważane w przeszłości za radykalne teraz są racjonalne" http://bit.ly/YHYWwg;Greenpeace_PL,NaomiAKlein;
273792622991114240;Greenpeace_PL;"Czas na zmiany! Polsko, poprowadź świat w stronę redukcji emisji CO2! Liczymy na Ciebie! #UNFCCC #COP19 #climatelegacy #time2lead;Greenpeace_PL,hashtag;UNFCCC,COP19,climatelegacy,time2lead
255629106962649089;Greenpeace_PL;"Brawo, nasze wspaniałe ekoterroryski - dzięki Wam świat się zmienia na lepsze! http://iwoman.pl/na-serio/reportaze-i-wywiady/nie;przykuwaja;sie;do;drzew;nie;zbieraja;pieniedzy;wychowuja;dzieci;ekoterrorystki;walcza;podwojnie;-;o;srodowisko;i;ze;stereotypami,191,0,1173695.html…;Greenpeace_PL;
239782357991833600;BartlomiejKozek;"W najnowszym  @przekroj_pl  rozmawiam z Maćkiem Muskatem z  @Greenpeace_pl  na temat #GMO: http://bit.ly/Pglh5D #ekologia #rolnictwo;BartlomiejKozek,przekroj_pl,Greenpeace_PL,hashtag;GMO,ekologia,rolnictwo
182545738209820672;Greenpeace_PL;"Aktywisci #Greenpeace juz na wolności. Dziś Premier Pawlak spotkał sie z ekologami żeby zapoznać sie z postulatami w sprawie wspolspalania.;Greenpeace_PL,hashtag;Greenpeace
181864824353988608;300polityka;"Jak wygląda i na co czeka  @Greenpeace_PL  na kominie elektrowni Turów http://300polityka.pl/300krotka/jak-wyglada-i-na-co-czeka-greenpeace-na-kominie-elektrowni-turow…;300polityka,Greenpeace_PL;
181748975454519296;Greenpeace_PL;"Na szczycie komina aktywisci #Greenpeace czekają na działania Premiera Pawlaka w sprawie palenia lasów w elektrowniach;Greenpeace_PL,hashtag;Greenpeace
180575820287447041;Greenpeace_PL;"Dzisiejsza akcja #Greenpeace w proteście przeciwko planowanym przez  #Shell odwiertom w Arktyce. http://act.gp/Aa0mWN;Greenpeace_PL,hashtag;Greenpeace,Shell
145169508024328192;Greenpeace_PL;"na ratunek Amazonii! brazyliska prezydent Dilma Rousseff  @dilmabr  ostatnia szansa na uratowanie lasow deszczowych http://greenpeace.org/poland/pl/co-robimy/lasy-pierwotne/ratuj-amazonie/…;Greenpeace_PL,dilmabr;
126237757969403904;Greenpeace_PL;"Każda tona spalonego węgla dławi gospodarkę kraju - twierdzą ekonomiści Więcej... http://wyborcza.pl/1,75476,10483487,Czy_wegiel_zabija_polska_gospodarke_.html?fb_ref=su&fb_source=home_multiline#ixzz1b7tlKIsP…;Greenpeace_PL;
122022985937862656;Greenpeace_PL;"o nas w kontekscie obnazania sie ;-) http://youtube.com/watch?feature=player_embedded&v=cxG7P7aXqM8#…! #wybory2011 #sldpoland dziekujemy za link  @BartlomiejKozek;Greenpeace_PL,hashtag,BartlomiejKozek;wybory2011,sldpoland
120080838183493633;Greenpeace_PL;"odwiedzilimy Donalda w #tuskobus -ie, obiecal nam Ministerstwo ds. Energii i Klimatu!  @Platforma_org  #wybory2011 (foto);Greenpeace_PL,hashtag,Platforma_org;tuskobus,wybory2011
115437213248008192;Greenpeace_PL;"prezes #wybierzpis zaprasza nas kawę (wideo) http://tvn24.pl/0,1717810,0,1,greenpeace-zjezdza-z-lin--prezes-pis-zaprasza-na-kawe,wiadomosc.html… via  @tvn24  #wybory2011 #wybory #kaczynski;Greenpeace_PL,hashtag,tvn24;wybierzpis,wybory2011,wybory,kaczynski
114832331843436544;Greenpeace_PL;"koniec prac sejmu, w weekend wre praca przy kampaniach, nie leniuchuj wyslij fax do politykow! #PiS #PO #wybory2011 http://wyborcza.pl/myodnawialni/0,0.html…;Greenpeace_PL,hashtag;PiS,PO,wybory2011
1128235094169272320;Tulilam;"Dzisiaj  @Greenpeace_PL  przeciągnął kilka razy pługiem po TL:-);Tulilam,K_Paczkowski,Greenpeace_PL,beatamk;
1128223214457577472;piotr_borys;"Pokojowa i widowiskowa akcja  @Greenpeace_PL . Po bezpiecznie zakończonej akcji, zmarzniętych aktywistów ugościliśmy ciepłą herbatą  W naszym programie do 2030 likwidacja ogrzewania domów i mieszkań węglem. Stop SMOG! #KoalicjaEuropejska;piotr_borys,Greenpeace_PL,hashtag;KoalicjaEuropejska
1128217668706799616;poldek34;"Są batdzo ci aktywiści wiarygodni. Dali poznać swoją wiarygodność wtedy gdy miasto Gdańsk zrzucało fekalia do Mołtawy. Dzielnie przemilczeli-dużo ich to kosztowało. Nie dziwi więc, że goszczą na salonach PO.;poldek34,SlawekNeumann,Greenpeace_PL,Platforma_org;
1128215717764055040;SlawekNeumann;"Aktywiści z  @Greenpeace_PL  z ciepłą herbatą w biurze  @Platforma_org   Mamy wspólny cel   czyste powietrze i czysta energia. O konkretnych rozwiązaniach będziemy wspólnie rozmawiać.;SlawekNeumann,Greenpeace_PL,Platforma_org;
1128213493830828033;Greenpeace_PL;"W twicie pani posłanki są co najmnie cztery nieścisłości: -dzisiejszy protest nie jest ws. smogu, tylko kryzysu klmatynczego -ws. smogu za rządów PO-PSL Greenpeace protestował -PiS nie zajmuje się poważnie ani smogiem ani kryzysem klimatycznym -Greenpeace dziś jest i u PiS i u PO;Greenpeace_PL,beatamk;
1128210852161650688;PiotrFijakowsk1;"Aktywiści i aktywistki  @Greenpeace_PL  zasłonili siedziby  @pisorgpl  oraz  @Platforma_org  czarnymi transparentami z napisem: „Polska bez węgla 2030”, domagając się zdecydowanych działań na rzecz klimatu!  Podpisz apel: http://obroncyklimatu.pl  Cały film  https://facebook.com/greenpeacepl/videos/427760188020251/…;PiotrFijakowsk1,Greenpeace_PL,pisorgpl,Platforma_org;
1049222630916669446;Greenpeace_PL;"Przełomowy raport naukowców z  @IPCC_CH : jest nadzieja na uniknięcie katastrofy klimatycznej. Powstrzymanie wzrostu średniej globalnej temperatury na poziomie 1,5°C jest możliwe. Trzeba jednak działać szybko i realizować ambitne cele. http://greenpeace.org/poland/pl/wydarzenia/polska/Przelomowy-raport-jest-nadzieja-na-unikniecie-katastrofy-klimatycznej/… #klimat #zmianaklimatu;Greenpeace_PL,IPCC_CH,hashtag;klimat,zmianaklimatu
1049197695678726144;MarekJozefiak;"Dziś na pierwszej stronie  @gazeta_wyborcza  o tym, jak zmiana klimatu zagraża Polsce i jak rząd z nią (nie) walczy, blokując rozwój odnawialnych źródeł energii. W środku komentarz  @Greenpeace_PL :;MarekJozefiak,gazeta_wyborcza,Greenpeace_PL;
1048495695102185472;rzeczpospolita;"Czy należy wprowadzić zakaz hodowli zwierząt na #futra? Polacy nie mają wątpliwości – pokazał #sondaż  @SWResearch_pl  dla serwisu http://rp.pl #zwierzęta #futerkowe #hodowla  @otwarteklatki   @Fundacja_Viva   @ciwf_pl   @Greenpeace_PL;rzeczpospolita,hashtag,SWResearch_pl,otwarteklatki,Fundacja_Viva,ciwf_pl,Greenpeace_PL;futra,sondaż,zwierzęta,futerkowe,hodowla
1048166522080907264;SSzczutkowska;"Ochrona przyrody zależy od woli politycznej a ta od nacisku społeczeństwa. Wszystko w naszych rękach! Podpiszcie petycję przeciwko asfaltowaniu #PuszczaBiałowieska i RT https://tilt.green/bia_owie_a_forest…  @Greenpeace_PL   @pis_off   @PracowniaBystra   @MZmihorski   @KaJagiello   @KarmenuVella;SSzczutkowska,hashtag,Greenpeace_PL,pis_off,PracowniaBystra,MZmihorski,KaJagiello,KarmenuVella;PuszczaBiałowieska
840996159913115653;pietnik;"Krotka sciaga po co sa nam drzewa by  @tygodnik  sam sporo nie wiedzialem  @alarm_smogowy   @Zieloni   @Greenpeace_PL;pietnik,tygodnik,alarm_smogowy,Zieloni,Greenpeace_PL;
